Source_0,Source_1,Source_2,Source_3,Source_4,Source_5,Source_6,Source_7,Source_8,Source_9,Source_10,Source_11,Source_12,Source_13,Source_14,Source_15,Source_16,Source_17,Source_18,Source_19,Source_20,Source_21,Source_22,Source_23,Source_24,Source_25,Source_26,Source_27,Source_28,Source_29,Source_30,Source_31,Source_32,Source_33,Source_34,Source_35,Source_36,Source_37,Source_38,Source_39,Source_40,yes
-0.026954,0.034957,-0.103873,0.0238,0.007751,-0.005527,0.008836,-0.060366,0.037971,-0.116557,-0.099814,-0.019962,0.010805,-0.120198,-0.004887,-0.049396,0.08135,0.01296,0.014605,0.078097,0.09182,0.024002,-0.015153,-0.058194,-0.041683,0.059278,-0.002041,-0.03658,-0.075656,-0.043316,0.079231,0.084334,0.017575,-0.065361,-0.017431,0.01193,0.067396,0.00696,-0.04436,0.019956,-0.062136,1
-0.136417,0.001428,0.040642,-0.102734,0.07269,-0.01234,0.013177,-0.076061,-0.05342,-0.054617,0.055115,-0.001758,-0.028444,-0.078996,-0.038236,0.084709,0.014222,-0.022357,-0.075195,-0.012552,0.038099,0.028227,0.049619,0.093213,-0.018484,0.001195,0.018036,-0.00811,0.016435,0.005855,-0.003312,0.042839,-0.000376,0.0342,0.030641,0.026585,0.079604,0.046968,-0.041686,-0.069522,-0.014373,1
0.005217,0.021587,-0.047546,-0.025545,-0.034719,0.013502,0.006912,-0.062427,0.05711,-0.094004,-0.063141,-0.091334,0.109489,-0.078294,-0.009823,0.011419,-0.015713,0.067914,0.088711,-0.05972,0.037814,0.005192,0.060943,0.023722,-0.002297,0.119194,0.009614,0.068522,-0.05493,-0.001138,0.007316,-0.106717,-0.006317,-0.02509,-0.080724,-0.00813,-0.095679,-0.002401,-0.012294,-0.030845,-0.074243,1
-0.008912,-0.053143,-0.025465,0.029104,0.003092,0.039289,-0.085493,-0.022081,0.024216,0.011546,-0.063456,-0.005761,0.017079,0.020691,0.005544,0.04199,-0.041118,0.017857,0.041222,-0.04592,0.01056,0.088652,-0.046952,0.061748,0.048974,0.01554,-0.012812,0.015538,-0.005761,0.051577,0.036092,0.054995,-0.046616,-0.045431,0.039412,-0.023767,-0.029344,0.056218,0.023952,0.010568,-0.016988,1
0.004607,0.028578,-0.026352,-0.074168,0.032386,-0.017866,-0.049979,-0.018882,-0.06736,0.080851,0.090754,0.056939,0.055336,0.016487,-0.026981,0.050614,-0.006952,0.038938,0.1401,0.058624,0.011247,0.030479,-0.073391,0.03898,-0.02524,-0.063646,-0.029483,0.000048,-0.023707,0.14149,-0.09955,-0.022866,0.014543,-0.061225,-0.027374,0.037463,-0.02323,-0.064039,0.014659,-0.081209,-0.087453,1
-0.017047,0.029708,-0.043139,0.074775,0.070916,-0.08972,0.013869,0.021211,-0.01926,0.023542,-0.024493,-0.081662,-0.0163,0.021474,-0.052297,-0.020372,-0.031737,-0.053774,-0.093867,0.02994,0.0071,0.003479,-0.022666,0.003606,-0.043578,0.017491,-0.003368,0.031291,0.040533,-0.017287,0.053454,0.059059,-0.013189,0.07473,0.030111,0.010175,-0.002567,0.022533,0.053977,-0.020305,-0.114727,1
-0.020117,-0.052668,0.052846,0.124545,-0.058533,0.022733,0.009141,0.008141,-0.034211,0.124651,-0.064269,-0.090296,0.016024,-0.036066,-0.012453,0.080532,0.054773,-0.070402,0.023679,0.073592,-0.036969,-0.088594,-0.040778,0.072173,0.005656,-0.034798,-0.011651,0.054445,0.040113,-0.012062,0.047041,0.052259,0.075649,0.061711,-0.071088,-0.00389,-0.001589,-0.069638,-0.006339,0.055454,-0.044201,1
-0.009855,0.072084,0.026955,0.09545,0.116759,-0.049901,0.004237,0.079973,0.00111,0.024099,0.025685,-0.032709,0.082489,-0.016481,-0.111345,0.047711,0.024582,0.03428,0.037511,0.005056,-0.027396,0.010246,-0.021422,0.072511,-0.00524,-0.025536,-0.052033,-0.008584,0.048755,-0.052727,0.026463,-0.088854,-0.021824,0.096146,0.084143,0.034119,0.093374,0.033266,0.001186,0.128523,-0.089835,0
-0.059914,0.114342,-0.063407,-0.026914,-0.017159,-0.004625,0.00871,0.107758,-0.035113,0.120801,-0.159958,-0.037284,-0.054764,-0.059314,-0.077233,0.012146,-0.005709,-0.06918,-0.050498,-0.031621,-0.093096,-0.053952,-0.038119,-0.020147,-0.075002,0.066128,-0.030702,0.010175,0.044922,-0.032506,0.102004,0.008888,0.074166,0.05996,-0.031018,0.01065,-0.002216,0.099335,0.027714,-0.073335,0.014823,1
0.059077,0.042161,-0.10133,0.038186,0.023372,0.020503,-0.02993,-0.012217,-0.076216,-0.060973,-0.07345,-0.010852,0.062938,0.126988,-0.018862,0.091137,0.070755,0.050607,-0.008054,0.030561,0.051062,-0.028289,0.024221,-0.001872,0.001319,-0.041094,-0.020485,-0.03373,0.019758,-0.000301,0.062497,0.001553,-0.008387,0.014181,0.101273,0.024702,-0.059209,0.108168,-0.032944,-0.008561,-0.051009,0
0.036131,-0.046421,-0.057226,0.020529,-0.028835,0.048786,0.015308,0.024216,-0.052228,0.088791,0.028752,-0.025428,-0.011925,0.01067,-0.161878,-0.002941,0.053224,0.057789,-0.067838,-0.084228,-0.001645,0.034529,-0.032701,-0.062819,-0.027659,-0.059349,-0.087185,0.014409,-0.056571,-0.007017,0.056363,0.045472,-0.043793,0.057279,-0.005996,0.050324,0.075183,-0.09408,0.052897,-0.011668,-0.09832,1
0.032372,-0.042266,-0.030679,0.004862,-0.016268,0.020242,0.109268,0.152755,-0.013601,0.024993,0.057397,-0.119702,0.033591,-0.115241,-0.063909,0.006465,0.023755,-0.023569,-0.100693,0.119347,-0.031713,0.021887,0.08637,0.017001,0.003533,0.013864,0.028072,-0.087072,0.018536,-0.003356,-0.045864,-0.059862,-0.004759,0.034264,-0.012753,0.029977,0.000342,-0.05782,-0.015846,-0.060502,-0.064622,0
-0.024785,-0.104532,-0.001412,0.075576,0.126458,-0.034962,0.040157,0.015446,-0.025414,0.03201,-0.11647,-0.028806,-0.029861,0.033139,-0.110784,0.011846,-0.10121,0.024153,-0.019789,-0.127421,-0.023986,0.056781,-0.155442,-0.025924,-0.066028,-0.008428,0.11152,-0.057499,0.051749,-0.067288,0.009399,0.030828,0.021752,-0.071893,-0.07358,0.064646,0.092814,-0.017985,0.014324,0.067453,-0.066466,1
-0.087691,0.053735,-0.024334,0.095982,0.01303,0.042163,0.043706,0.037714,-0.082569,0.056352,0.007426,-0.060353,0.034456,0.070646,-0.055067,0.028496,0.038618,-0.003636,0.004134,0.065489,-0.0184,0.040301,-0.021471,-0.074961,0.058483,0.041858,-0.017799,-0.034409,-0.017057,-0.007806,0.103156,-0.059465,-0.009506,-0.033464,-0.005659,-0.038329,0.004419,-0.000767,-0.007907,0.034244,-0.08586,1
0.042277,-0.001059,-0.039766,0.010762,-0.043024,0.030929,0.005537,0.054166,-0.075848,0.093226,-0.079534,-0.024416,-0.023942,-0.09889,-0.002045,0.032916,-0.022671,0.051864,-0.055052,-0.021221,0.009793,0.069573,-0.047061,0.024885,0.061927,0.033492,-0.018692,0.013082,-0.014684,-0.011504,0.003793,0.038917,0.013819,0.021258,-0.109889,0.006403,0.097762,0.000686,0.031922,-0.041242,-0.112021,1
0.027863,0.018295,-0.068799,0.023572,0.010741,-0.085815,0.049955,0.063681,-0.092284,0.068349,0.09159,-0.040345,0.006053,-0.013051,-0.024796,-0.042648,-0.05822,0.059268,0.004174,0.057399,0.077937,0.05615,-0.129809,0.035676,-0.105444,0.05421,-0.091004,-0.085008,0.040235,0.106757,0.064892,-0.033507,-0.042558,-0.000989,-0.101834,0.033927,-0.013781,-0.043001,-0.027142,-0.089207,-0.075883,1
-0.089373,0.033026,-0.037433,0.02876,-0.059284,-0.079173,0.017909,0.056918,-0.115553,0.129747,-0.071921,-0.004943,-0.083754,0.023126,-0.003685,0.055153,-0.049373,-0.009251,-0.065537,-0.029752,0.010896,-0.072258,0.01303,0.029993,-0.019816,0.101956,-0.019514,-0.035332,0.054031,-0.086479,0.000772,0.041864,-0.056447,0.061755,-0.055358,0.022815,-0.049905,-0.020048,-0.042259,-0.064852,-0.097801,1
0.061402,-0.020461,0.105272,0.031287,-0.00347,-0.008981,0.015937,0.115326,0.102643,0.000085,-0.003961,-0.011346,0.036359,-0.059197,0.046946,0.015287,-0.077386,-0.034508,-0.000453,0.020144,-0.036714,-0.028704,0.002683,0.017316,0.048735,-0.01117,-0.045821,-0.068166,-0.081949,0.003196,-0.096423,-0.042186,0.053122,-0.033457,0.071488,0.050813,0.068222,-0.050598,0.073432,-0.018988,-0.057382,1
0.017099,-0.000448,-0.018891,-0.01548,0.020021,-0.066333,0.02042,-0.015433,0.046054,0.022527,-0.029333,-0.009084,0.014651,0.027487,0.025291,0.015521,0.000648,-0.075265,0.047512,-0.043041,0.003959,0.015723,0.077811,0.008402,0.010802,0.048407,-0.007617,0.003175,0.077999,0.065181,0.003309,0.016992,-0.014833,-0.004254,0.064464,0.021647,0.026497,0.061225,0.062876,-0.00071,-0.03861,1
0.076494,-0.008344,-0.026201,-0.016573,-0.055424,0.027994,0.076093,0.013049,-0.059835,-0.000203,0.054223,0.040827,0.09718,0.089703,-0.060418,0.029253,0.099317,-0.014234,0.035441,-0.050542,0.080692,-0.034674,0.042301,0.022322,-0.040891,-0.02054,0.01514,-0.003018,-0.004943,0.018636,-0.051095,-0.016236,-0.026981,-0.046356,-0.012167,-0.083173,-0.006084,0.04049,0.119473,0.00162,0.010139,1
-0.053134,0.043898,0.007208,-0.000763,-0.004317,0.062222,0.008144,-0.009692,0.048705,0.037956,0.0199,0.056052,-0.02934,-0.032638,-0.052755,0.028845,0.016062,-0.052327,0.038099,0.008609,0.045951,0.014581,0.038317,0.053222,0.003744,0.052591,-0.023734,-0.068225,0.05327,-0.015154,0.028993,0.049157,0.046886,-0.059705,0.044106,0.03824,-0.024621,0.014258,0.059348,0.087376,0.01632,1
-0.033348,0.065839,0.039751,0.024911,0.009181,-0.038299,-0.01125,0.039147,-0.016411,-0.002675,-0.005957,0.033075,0.014128,-0.011468,0.032278,0.059888,0.027513,0.089238,0.017946,-0.078055,-0.035627,-0.032191,-0.001867,0.042076,0.004585,0.085241,0.008034,-0.03596,0.062914,0.053094,-0.03565,-0.025206,0.036227,0.038201,0.043712,-0.064235,0.113589,0.039853,0.061819,-0.057913,0.03225,1
-0.035227,0.026839,0.005329,0.050213,-0.02735,-0.024091,-0.009006,-0.043776,0.003097,-0.009761,-0.003216,0.052504,-0.04793,0.013933,0.036079,0.015989,-0.077404,-0.045789,-0.045454,-0.012461,-0.007546,0.009274,0.01288,0.004206,0.020743,0.075836,0.020597,-0.073246,0.018397,0.038781,0.006019,0.02122,-0.004343,0.008659,0.023767,0.009845,0.053923,-0.022665,-0.009748,-0.025085,-0.055444,0
0.016918,0.00098,-0.005486,-0.003237,-0.022527,-0.072125,0.002571,0.005892,0.043364,0.024407,0.007335,-0.014213,0.062522,0.009362,0.005694,0.100411,0.04431,0.005378,-0.007046,0.05563,0.050517,-0.028469,0.078264,-0.059539,0.056983,0.016186,0.031159,-0.068493,-0.044055,-0.005968,-0.041081,0.04453,-0.045408,-0.056374,-0.045401,-0.054543,0.072698,-0.016166,-0.017812,0.063067,0.015164,1
0.018135,0.008017,-0.058261,0.015395,0.051869,0.06157,-0.048334,0.032077,0.026793,0.01938,0.098459,0.085847,0.082207,0.020338,0.025876,0.013179,0.097846,-0.002078,0.006669,-0.04667,-0.025236,0.050017,-0.013789,-0.055149,-0.000817,-0.014709,0.02643,-0.089294,0.025953,0.028417,-0.035308,-0.016135,-0.016177,-0.034037,-0.055569,-0.05152,0.029964,0.067352,0.023747,0.048738,-0.049626,1
-0.040436,-0.108587,0.045704,0.089328,-0.048081,0.096739,-0.002456,-0.04029,0.018704,-0.002363,0.046093,-0.019266,0.011018,-0.021992,0.019524,0.07778,0.061566,-0.067805,-0.034118,0.030853,0.12991,0.011313,-0.067459,-0.017196,-0.130453,-0.026881,-0.011554,0.01957,0.015668,-0.043841,-0.033035,-0.041224,0.038798,-0.021975,-0.087536,0.021249,-0.040036,-0.057741,-0.095037,-0.020105,0.006523,1
-0.046829,-0.007825,-0.015062,-0.044443,-0.009212,-0.05178,0.031703,0.008971,0.0524,-0.037628,0.035832,-0.052654,-0.054653,0.059582,0.026046,0.013696,-0.019647,-0.093587,0.060925,-0.002447,0.03681,-0.029108,0.01619,-0.019758,0.059158,0.042485,-0.048169,0.027479,0.051569,-0.00888,-0.00931,-0.072374,-0.012425,-0.009273,0.02521,-0.002573,-0.024098,0.046897,0.017206,0.076107,-0.081594,1
0.006976,0.013627,-0.086635,-0.006209,-0.042994,0.087502,-0.075841,-0.015667,-0.041677,-0.007554,0.002924,-0.058053,-0.011378,0.031707,-0.080177,-0.05908,0.043935,-0.022721,0.029251,0.018935,-0.016102,-0.002796,0.027748,0.029905,0.020094,-0.040803,-0.032007,-0.012728,0.086203,0.049249,-0.005536,-0.080603,-0.038811,-0.003244,0.056359,-0.116199,-0.035318,-0.007721,0.007088,-0.004418,-0.009587,1
-0.011281,0.106183,0.048868,0.044456,0.028057,0.028097,-0.122819,0.066171,0.033534,-0.046542,0.028797,-0.014308,-0.041384,-0.028434,0.016464,0.049279,-0.07056,-0.101908,-0.060262,0.014392,-0.018716,0.025593,0.041125,0.066012,-0.008311,-0.032391,-0.031239,-0.05289,0.048457,-0.115464,-0.027829,-0.016464,-0.002194,-0.142614,-0.072262,-0.007412,0.01738,-0.046436,0.011177,0.046095,0.041847,1
-0.005655,-0.02257,0.042324,-0.026574,-0.034771,0.003731,0.015671,0.033452,0.019713,0.067277,0.019831,0.056889,-0.000983,0.034655,-0.038158,0.023597,0.013866,-0.009413,0.048098,0.010075,0.031539,-0.021909,0.025238,-0.031027,-0.001348,0.013892,0.027871,-0.014647,0.000798,0.007165,0.045474,0.032316,0.100623,-0.021154,0.082014,-0.071224,0.001051,0.022991,0.063991,0.005141,0.010088,1
-0.024764,-0.002053,-0.016092,-0.004802,-0.092591,0.01537,0.021381,0.009275,-0.041475,0.001389,0.009959,0.065759,0.018879,-0.10406,0.043827,-0.050085,0.039059,0.00984,0.106888,0.027158,-0.036175,0.058204,0.02159,-0.026932,-0.069908,0.058267,0.018103,0.004479,0.028602,-0.030335,0.031842,0.014364,0.060377,-0.12122,0.01918,0.007901,0.038293,0.029366,0.043551,-0.056237,-0.064903,1
-0.06132,-0.011485,0.011893,-0.038888,-0.023159,-0.005001,-0.04871,0.025927,0.069967,0.008905,0.072238,-0.028964,0.039831,0.133643,-0.000134,-0.018091,0.026809,-0.068764,-0.006834,-0.007008,0.082774,0.046196,0.066577,-0.085583,0.036673,-0.03317,0.039957,0.052446,0.003217,0.001696,0.026964,0.032297,-0.004567,-0.015748,0.045073,0.02339,0.052386,-0.026259,0.012676,0.019077,-0.070673,1
-0.024539,0.05104,-0.039856,0.048541,-0.01984,-0.024057,0.083942,-0.02463,-0.022531,-0.026761,0.058701,0.08625,-0.008745,0.04916,-0.005482,0.072263,0.02339,-0.069416,-0.012726,-0.023234,0.053365,-0.060029,0.027012,-0.006427,-0.091246,-0.011587,0.03474,-0.041665,0.066023,-0.072714,0.000324,0.029909,-0.064188,0.010549,-0.041183,0.115728,0.008434,0.11153,0.044979,-0.000809,0.023892,1
0.05148,-0.05474,0.056763,-0.051456,0.082786,0.069,0.00288,0.046608,0.013704,-0.017846,0.047172,-0.052298,0.022575,-0.026356,0.004647,0.080828,-0.049365,0.01019,-0.015207,-0.004352,0.054787,-0.06564,0.060389,0.048698,0.057268,-0.006664,0.053578,-0.05325,-0.012735,0.053335,0.132485,0.003431,-0.016331,-0.008294,0.047631,-0.084287,-0.021177,-0.000148,-0.078629,0.00815,-0.029718,1
0.017424,-0.057984,-0.049742,0.039069,0.003823,-0.033989,0.148332,0.103216,-0.026312,0.016919,0.008851,-0.096234,0.017816,-0.103855,-0.037743,-0.027274,-0.013479,-0.048457,-0.059077,0.021546,0.005521,0.082034,0.071487,-0.004331,0.038959,-0.030861,0.058855,-0.04361,-0.039172,0.000555,-0.035737,-0.072299,-0.015885,0.061225,0.017451,0.046844,-0.033281,-0.056347,0.003545,-0.027939,-0.092415,1
-0.007256,-0.052661,0.047158,0.01954,-0.001809,-0.021675,0.077261,0.162501,0.014453,-0.026538,0.068496,-0.074655,0.035826,0.045021,0.004916,0.047132,-0.025768,-0.068845,0.036394,-0.056834,0.027365,-0.017945,0.055666,-0.019617,-0.06342,-0.034602,-0.051612,-0.063498,-0.035406,-0.038262,-0.064484,0.005962,-0.060513,-0.0588,0.092947,0.097575,-0.045992,0.048682,0.01475,-0.006144,0.010318,0
-0.057869,-0.038119,0.101128,0.061846,0.011845,0.045659,-0.065144,0.076319,-0.037473,0.046386,0.063708,0.011647,-0.080163,0.02348,0.012514,-0.026544,0.017296,-0.013861,0.046432,-0.004954,0.059058,-0.051139,0.065689,-0.000119,-0.01737,0.031461,0.008074,-0.028549,0.064983,-0.044024,-0.005431,0.043885,-0.018715,0.018752,-0.00953,0.025986,-0.003754,0.071035,0.030392,0.000696,-0.02996,1
-0.0734,-0.029443,0.061403,0.110972,0.041369,-0.075569,0.030833,0.101023,-0.035942,0.134799,-0.012131,-0.018722,0.159095,-0.030045,0.076082,0.071675,0.121155,0.119074,-0.020024,-0.052555,0.026068,-0.007433,-0.00636,0.126216,-0.082482,-0.06846,-0.051199,0.038223,0.029053,-0.021696,0.002588,-0.048252,0.048366,0.031606,-0.022237,-0.051254,-0.043812,-0.014278,-0.042282,0.068369,-0.020015,0
-0.018645,-0.017376,-0.039944,0.055999,0.003702,-0.001096,0.088189,0.046619,0.098469,-0.070821,-0.033944,-0.022635,-0.012967,-0.013801,0.087672,-0.032782,-0.022068,0.012964,-0.024885,-0.010247,0.011266,0.027972,0.024022,0.056192,0.039523,0.002973,0.016077,-0.084978,-0.066549,0.033686,-0.064429,-0.04146,0.042713,-0.017632,0.053569,0.037236,-0.023183,-0.057244,0.092206,-0.047876,-0.020759,1
-0.064267,-0.075713,0.007308,0.000259,-0.01201,-0.011554,-0.045748,0.010004,0.068163,-0.010647,0.102621,-0.016907,-0.031771,-0.032513,0.002919,0.084148,-0.005878,0.051414,-0.0857,0.053764,0.096493,-0.008394,-0.031619,-0.045431,0.038791,-0.010735,0.059467,-0.014178,0.003135,0.003203,0.031835,0.041862,-0.020377,-0.056137,-0.028665,-0.048783,0.034752,0.08043,-0.000483,-0.034063,-0.06477,1
-0.058866,0.007977,0.013325,-0.002146,0.025463,-0.091486,0.018296,-0.030202,0.023571,-0.028727,-0.012412,0.048733,0.082354,-0.019067,0.046275,0.021777,0.048696,0.030609,-0.046454,-0.016553,0.071471,0.009571,-0.021887,0.10856,0.035129,-0.03237,0.008905,-0.056957,-0.03916,-0.038088,-0.011514,-0.037575,-0.051357,-0.013174,0.059701,-0.053851,-0.001161,-0.030251,0.049542,0.0314,0.042717,1
0.059335,-0.068149,-0.037381,0.02678,0.080712,-0.042349,0.060263,0.108154,0.056884,0.097314,-0.02461,-0.000207,0.056991,0.018504,0.004202,-0.008883,0.034935,0.058947,-0.003582,0.104014,0.004624,0.015077,0.036974,0.03973,-0.046854,0.008701,-0.007825,-0.020252,0.034433,-0.041895,0.03921,-0.050659,0.005243,0.045276,-0.028702,-0.06265,0.040975,-0.01683,-0.013648,-0.020525,-0.06599,1
0.010345,0.016814,-0.016428,-0.038898,-0.00723,0.036415,0.049377,0.099958,0.047716,-0.09682,0.048302,-0.043448,0.020901,-0.026681,-0.048907,0.034729,0.000428,-0.052273,-0.104877,0.051034,-0.00059,-0.051583,-0.071684,-0.006945,-0.03379,0.040784,-0.017987,-0.069897,-0.063387,0.007302,-0.066307,0.018974,0.110751,0.01491,0.115024,0.03881,-0.122268,0.02464,0.069288,-0.010917,-0.041092,1
0.021295,-0.0027,-0.004541,-0.006473,0.017839,0.026161,-0.024338,0.006486,-0.015283,-0.036506,0.029813,-0.092293,-0.094368,-0.00764,0.020753,0.00513,0.005173,0.056674,-0.014683,0.046552,0.105153,-0.033706,0.076021,0.000234,-0.051009,0.011601,0.042892,0.022305,0.039009,-0.011851,-0.007203,-0.004322,0.005232,0.060314,0.011197,0.046159,0.053397,0.028127,0.001239,0.006915,-0.07671,1
-0.029603,-0.034726,0.007374,0.077397,-0.024148,0.052229,0.098649,0.01881,0.002156,-0.118536,0.037823,-0.035007,0.098046,0.01246,0.100405,0.056182,0.106258,-0.002287,-0.048545,-0.097709,-0.004328,-0.001897,-0.113664,0.080794,-0.123093,-0.019951,-0.021755,-0.056526,-0.030709,0.048902,-0.064289,-0.037964,0.12391,0.089047,0.046914,0.067239,-0.007246,-0.053399,0.004445,-0.031552,0.032166,1
-0.05251,-0.028306,0.021893,0.011523,-0.039273,0.034986,0.030434,-0.007526,0.044078,-0.019427,0.078259,0.018754,-0.03143,0.062701,-0.021966,0.018773,-0.032605,-0.053238,0.009312,-0.040989,0.060663,-0.028437,-0.034993,0.007916,-0.025069,0.022038,-0.018145,-0.042668,-0.006604,-0.003627,0.040906,0.022167,-0.032811,-0.01764,0.00057,0.027686,0.069053,0.035187,0.03488,0.012568,-0.036423,1
-0.035411,-0.034283,0.043123,0.031942,-0.019174,-0.010937,0.043077,0.003596,0.060416,-0.04432,-0.043512,0.037125,-0.065102,0.09091,0.014431,0.010575,0.000963,0.065912,-0.030371,0.002059,0.03901,0.059931,-0.049885,-0.045485,0.053317,-0.049443,0.019393,-0.093227,0.100585,-0.001538,0.027486,-0.032183,0.013343,-0.062469,0.034787,-0.064659,-0.026579,0.039093,-0.035303,-0.051144,-0.09656,1
-0.053448,0.067362,-0.055844,0.020877,-0.049032,-0.036246,0.019755,0.069747,-0.051658,-0.000504,0.003738,0.0922,-0.05335,0.050153,0.016867,0.050553,-0.012363,0.085457,-0.04158,0.029275,0.039701,-0.008942,0.027463,-0.021015,-0.074905,0.030507,-0.012066,-0.033883,0.027137,-0.000789,0.010292,-0.017633,0.051113,-0.054015,0.064037,-0.033397,-0.008528,0.107578,-0.053748,0.030732,-0.037015,1
-0.048817,0.071975,-0.017749,-0.025864,-0.021529,0.041329,0.034664,0.079566,0.05032,0.014824,-0.001566,0.094937,-0.012896,0.012955,0.016178,-0.026725,-0.010312,-0.028815,-0.016242,0.031544,0.020606,0.035354,0.03994,0.033444,-0.046971,0.021932,-0.01171,0.038171,0.069224,0.025423,0.025113,0.024781,0.054639,-0.044219,0.073421,0.065965,0.021763,0.054687,0.032336,0.025519,-0.00513,1
-0.045059,-0.041228,-0.056756,-0.034703,0.043627,0.023591,0.036992,-0.053305,0.020149,0.014005,-0.012241,0.033871,-0.048256,0.052334,0.021968,0.029074,0.016038,0.013052,0.100836,0.045216,-0.036843,0.017972,0.049095,0.055473,-0.005367,-0.087913,-0.030927,0.011951,-0.002551,-0.022132,-0.05829,0.030349,0.043819,0.002331,0.028568,0.027165,0.064476,0.005198,0.029468,-0.032035,-0.040593,1
-0.00827,0.124736,-0.074659,0.043148,0.034936,-0.015033,-0.072312,-0.051983,-0.002857,0.005652,0.084929,-0.048113,-0.027168,0.031287,-0.002417,-0.108358,0.101209,-0.100866,-0.036941,-0.051638,-0.032339,0.036385,0.012329,0.025238,0.056827,0.003915,-0.066811,-0.036,0.029305,-0.025947,-0.05237,0.055472,-0.045067,-0.111112,-0.003027,-0.001669,-0.033022,0.021416,0.022859,0.054064,0.043278,1
-0.013518,0.03035,-0.012943,0.030902,0.028663,-0.083418,0.000435,0.008945,0.017525,0.089322,0.052953,-0.066,0.015154,0.070677,-0.002387,-0.015476,-0.027051,0.023191,-0.103856,0.084548,-0.042657,0.01689,-0.06326,0.037932,0.048207,0.031611,-0.065585,0.046211,-0.021753,-0.134501,0.105923,-0.019024,0.022873,-0.054507,-0.049791,-0.054779,-0.106,0.002139,-0.069971,-0.063028,0.029267,1
-0.08702,0.055468,0.072705,0.030489,0.08923,0.026404,0.007276,-0.038477,0.027853,0.031418,0.045865,0.011888,-0.081104,0.041388,-0.004079,-0.046011,-0.001673,-0.057763,0.049529,0.041329,-0.06196,-0.01256,-0.006953,0.02743,0.052677,-0.004444,-0.035711,0.102023,-0.093533,-0.031033,-0.048812,0.053694,0.042027,-0.074519,0.004487,0.033249,0.058235,0.02451,-0.013519,-0.041417,0.025965,1
-0.025383,-0.053396,-0.075128,0.003546,0.011402,0.010116,0.062813,-0.065977,-0.021369,-0.00906,0.034879,-0.010658,-0.051289,0.048087,-0.094149,-0.084527,-0.047979,0.016395,-0.012631,-0.003856,0.036378,-0.133866,-0.013417,-0.026357,0.075204,0.095524,0.057222,0.068103,0.035264,0.013417,0.007162,-0.017558,0.041721,-0.041695,-0.034289,0.055095,0.111198,-0.005076,-0.090075,-0.025547,0.121138,1
-0.014616,0.088944,-0.038774,0.05778,0.062072,-0.059775,-0.036594,-0.003721,0.062928,0.087076,0.043316,-0.067988,0.012786,0.029093,-0.050421,-0.047069,-0.01465,-0.05179,-0.100965,0.007799,-0.07473,0.035901,-0.005526,0.109716,-0.022095,-0.012317,0.038655,0.020863,-0.047631,-0.105066,0.068669,-0.02054,-0.021548,-0.028919,-0.03502,0.02459,-0.045896,-0.04393,-0.032112,0.020525,0.008923,1
0.134964,0.027147,-0.003066,0.02843,0.079015,-0.036851,0.01565,0.040678,-0.05683,-0.001516,0.026897,-0.017853,-0.042749,-0.049222,0.096463,-0.104059,0.05613,0.016766,-0.0496,0.021328,0.024483,-0.016153,-0.006792,0.05462,0.022647,-0.09583,0.05922,0.107355,-0.054709,0.004284,-0.019229,0.06825,-0.025806,-0.052678,0.042259,-0.017446,0.047089,0.07561,0.034545,-0.018044,0.014875,1
0.072437,0.051768,-0.009726,0.039053,0.037333,0.022752,-0.005549,0.008734,0.062906,0.011991,0.099845,0.091345,-0.005571,0.006161,-0.025649,0.004195,0.021107,-0.023763,-0.043858,-0.026903,-0.065014,-0.055799,0.019782,0.065394,0.041015,0.050611,0.085454,-0.000317,0.045661,0.047376,0.014842,0.018973,0.019862,0.023341,0.006075,0.033752,0.034157,0.096233,-0.052234,-0.056403,-0.000728,0
0.105555,0.038547,0.083276,-0.05073,-0.025414,-0.03714,0.021278,-0.041505,0.021073,0.080183,-0.024614,0.040207,-0.007505,0.029422,-0.099462,0.012224,0.079939,0.021371,-0.013413,-0.027202,-0.046841,-0.013123,-0.049323,0.031688,-0.059592,0.007379,0.116914,-0.020404,0.005306,-0.03465,-0.039369,0.063852,0.04688,-0.008083,0.055001,-0.003674,-0.110899,0.08528,0.001009,0.028804,0.031689,1
0.026353,-0.032951,-0.036231,-0.033183,0.034474,0.039164,-0.07793,0.038922,0.001241,-0.016887,0.025739,-0.041353,-0.056901,-0.031398,0.019567,-0.047733,0.115772,0.014981,0.043651,-0.055699,-0.048105,0.078165,-0.017016,0.105467,0.013861,0.066579,0.0569,-0.021598,0.005217,-0.028088,-0.045367,0.019166,-0.047246,0.107778,0.021574,0.082343,0.088698,0.031102,-0.135094,0.005924,0.085278,0
0.063376,0.04969,-0.073515,0.000481,0.045098,0.048105,-0.007179,-0.056673,-0.014727,-0.001526,0.008671,-0.020511,-0.014162,-0.032863,0.02278,-0.044774,0.076431,0.003969,-0.071379,0.007614,-0.00121,0.043443,-0.041018,-0.071869,0.007864,0.033688,0.079352,0.012569,-0.07672,0.029387,0.012131,-0.103067,0.001141,0.00008,0.009275,0.014382,0.025068,0.046597,-0.10409,-0.092926,-0.01062,1
